#{"t_start": 1776887679.3879743, "env_id": "None"}
r,l,t
0.618191,12,30861.272332
29.253532,15,30862.029681
19.765968,15,30862.835822
29.442341,15,30863.602091
94.60201,20,30864.609118
21.294295,14,30865.352264
12.895276,14,30866.098668
105.166886,21,30867.229563
6.341197,12,30867.863333
114.201125,21,30868.915983
91.318846,19,30869.890499
21.728219,14,30870.621875
12.4356,13,30871.32243
92.328059,20,30872.317939
50.894683,16,30873.127252
6.514259,13,30873.88753
35.496709,16,30874.757845
37.694067,16,30875.591419
38.458134,15,30876.340149
26.639124,15,30877.074377
62.981303,18,30877.980859
32.932074,16,30878.789772
65.880947,18,30879.71728
62.817895,18,30880.679877
37.183703,15,30881.416177
37.348871,15,30882.195393
9.794087,14,30882.94875
-2.884954,13,30883.668998
21.814805,15,30884.446642
30.452201,15,30885.235561
33.316608,15,30886.012846
50.029066,16,30886.826941
25.283434,15,30887.591573
16.274162,14,30888.324496
6.754843,13,30889.014271
69.30223,18,30889.911715
-7.04015,12,30890.56035
87.34163,20,30891.568913
164.013512,25,30892.912411
32.719652,15,30893.696816
19.863231,13,30894.370527
24.413298,15,30895.143602
0.313439,13,30895.843631
44.986612,17,30896.709637
11.166189,13,30897.376651
2.524937,12,30898.027869
0.360143,13,30898.725181
74.093712,18,30899.616489
25.893971,15,30900.363737
42.129345,16,30901.194399
38.286521,15,30902.05261
35.02578,15,30902.922314
-12.102689,13,30903.604888
17.867547,14,30904.372861
27.701215,14,30905.084798
5.258076,13,30905.766007
15.840595,14,30906.485744
132.592368,23,30907.693534
36.115877,15,30908.494679
86.008127,20,30909.482631
55.108639,17,30910.32998
13.497321,14,30911.062539
21.907658,14,30911.824869
14.221659,12,30912.44546
86.948766,19,30913.408937
17.456894,14,30914.153859
29.172714,15,30915.014215
-0.173199,13,30915.707776
5.020402,12,30916.397626
78.991281,18,30917.316491
30.578965,15,30918.086471
31.201114,15,30918.856035
34.465782,15,30919.662616
9.916496,13,30920.329187
6.415217,13,30920.989181
59.216077,17,30921.857311
-0.7147,13,30922.585461
39.158731,16,30923.415046
26.474367,15,30924.164877
23.386433,15,30924.930785
66.944828,18,30925.809099
85.30823,20,30926.808217
36.880648,15,30927.583002
38.585316,16,30928.374122
6.601094,13,30929.042154
-6.351116,11,30929.654184
24.712791,14,30930.413926
7.85273,13,30931.11262
17.757478,15,30931.863471
35.072896,16,30932.701804
34.122961,16,30933.553616
43.300389,17,30934.395413
40.545884,16,30935.181176
17.451358,15,30935.989218
80.045306,19,30936.951493
14.288592,14,30937.685466
91.738679,20,30938.696781
60.549841,17,30939.601336
219.645153,29,30941.066337
15.587921,14,30941.777812
83.229956,19,30942.750767
40.527344,16,30943.584392
13.25734,14,30944.286167
55.072847,17,30945.121819
47.206036,16,30945.919433
34.480176,15,30946.698062
87.305343,20,30947.684242
64.357676,18,30948.629019
-3.295351,13,30949.302074
168.762761,25,30950.535333
55.026962,16,30951.359738
6.76456,13,30952.013619
31.135562,15,30952.813969
16.984005,14,30953.563518
79.226347,18,30954.45914
89.377624,19,30955.391504
13.138037,13,30956.087118
5.996221,12,30956.709616
21.218457,13,30957.371741
18.748564,14,30958.109524
40.729146,16,30958.940346
33.169962,14,30959.656229
13.338918,14,30960.435353
94.795068,20,30961.434298
25.500185,15,30962.195563
27.586904,15,30962.978649
25.491446,15,30963.742572
40.760278,16,30964.58139
92.733876,20,30965.559225
24.839514,15,30966.339353
19.695736,15,30967.10503
37.701125,15,30967.850288
114.18089,22,30969.038497
41.013336,16,30969.846838
51.83277,16,30970.649133
25.851252,15,30971.422841
9.047644,13,30972.073501
88.813886,19,30973.008398
49.214017,17,30973.894956
13.116678,14,30974.619314
41.202794,16,30975.442624
12.295692,14,30976.174785
36.510148,15,30976.975701
17.778534,14,30977.778112
-8.935089,12,30978.453712
40.908763,15,30979.284312
-1.52844,13,30979.96631
16.429198,14,30980.685902
21.739096,14,30981.400661
32.071423,14,30982.135
95.3065,20,30983.099783
19.853227,15,30983.851859
79.434791,19,30984.817119
44.9213,15,30985.614097
48.427818,17,30986.463431
49.428797,17,30987.304563
34.360446,15,30988.040495
79.41756,19,30989.042413
82.398504,18,30989.941235
15.335165,13,30990.610912
54.234619,16,30991.452769
20.673258,15,30992.226518
13.937655,14,30992.94433
78.561028,18,30993.945625
11.981197,14,30994.688571
17.313254,14,30995.437639
9.516479,12,30996.1104
84.922378,19,30997.058395
50.584439,17,30997.921092
55.841985,17,30998.861968
44.585455,17,30999.727803
72.639636,21,31000.814047
10.761214,14,31001.593255
2.651922,13,31002.298477
0.362162,12,31002.929202
-17.257717,12,31003.567968
12.379143,13,31004.248748
10.267897,13,31004.950298
1.880865,13,31005.616069
39.802189,16,31006.426561
25.694048,15,31007.198921
6.117149,13,31007.868659
7.966975,12,31008.487876
219.82302,29,31009.937733
7.57041,13,31010.646658
80.154789,18,31011.566472
17.19323,13,31012.252985
11.431709,13,31012.908963
33.171692,15,31013.705742
7.200509,13,31014.390414
15.798908,14,31015.125968
130.386045,23,31016.261229
22.744267,15,31017.03454
59.045374,17,31017.907317
1.070498,13,31018.569268
6.927426,13,31019.238259
10.487977,13,31019.931327
58.326617,17,31020.849264
62.430324,17,31021.729181
60.69723,17,31022.593638
137.812876,23,31023.70909
35.163428,15,31024.50187
83.195272,19,31025.525239
59.967317,18,31026.433374
43.303946,16,31027.251095
29.513124,15,31028.006855
1.118333,13,31028.666971
26.323958,15,31029.464345
15.200201,14,31030.160479
83.943505,19,31031.16324
21.972868,14,31031.923321
26.090065,15,31032.667209
59.150798,17,31033.530292
41.026459,16,31034.405268
103.218139,21,31035.547076
25.630055,14,31036.29209
85.889705,20,31037.297391
108.695159,21,31038.336243
140.685604,23,31039.458982
34.923437,15,31040.230273
19.563838,15,31041.021079
56.678768,17,31041.873028
28.049106,15,31042.721475
27.411616,15,31043.572999
96.858656,20,31044.626201
44.660236,16,31045.444929
12.066706,14,31046.182322
23.942895,15,31046.998196
52.921978,17,31047.838219
59.963554,17,31048.697493
26.028833,15,31049.492075
42.318897,17,31050.366045
9.24521,13,31051.057084
6.262717,13,31051.764775
58.965166,17,31052.622252
66.898539,17,31053.463203
102.616941,21,31054.477782
92.737837,19,31056.395788
64.967558,18,31057.324325
49.93187,16,31058.128294
31.183671,15,31058.965486
20.087072,14,31059.759761
27.252094,16,31060.555324
42.404326,16,31061.334583
23.140169,15,31062.099732
49.082185,16,31062.905855
75.266092,18,31063.894959
42.5895,16,31064.788594
58.745438,17,31065.628345
-8.061151,16,31066.451812
13.151669,14,31067.182013
87.984625,19,31068.122204
85.099698,19,31069.068393
19.684712,14,31069.873115
72.636286,18,31070.80295
36.72189,16,31071.663588
29.491914,15,31072.456475
111.446777,21,31073.528686
40.099089,16,31074.427286
-3.036777,13,31075.106743
86.942627,19,31076.085404
18.229202,14,31076.895394
71.275888,18,31077.891811
48.356711,16,31078.70167
19.679112,14,31079.432468
0.25485,13,31080.123936
40.899992,16,31081.032179
18.898066,14,31081.746629
62.196852,17,31082.633557
25.503954,15,31083.41358
67.992421,18,31084.306289
35.855223,16,31085.183171
42.434801,16,31086.017569
-0.872097,13,31086.727319
9.597455,13,31087.45445
66.753729,18,31088.378706
36.501641,15,31089.129714
23.620793,15,31089.900055
62.018262,18,31090.825402
15.715882,14,31091.54128
19.564812,14,31092.246279
18.486824,14,31092.982462
141.197796,24,31094.178885
25.433777,15,31094.942251
47.538247,17,31095.790953
36.677063,16,31096.652289
22.819241,14,31097.44007
-10.278878,13,31098.123736
77.746918,19,31099.211191
-6.913166,12,31099.860587
84.014209,19,31100.843876
17.747142,13,31101.589417
3.677907,13,31102.298768
1.650785,13,31102.982044
0.464093,13,31103.673125
12.195963,14,31104.45006
7.066027,13,31105.124042
69.233255,18,31106.049921
19.98759,14,31106.77098
-0.366129,12,31107.430904
39.394459,15,31108.195752
64.969906,17,31109.106681
60.522976,17,31110.041266
4.984184,13,31110.718486
39.66803,16,31111.540604
30.787233,15,31112.294149
16.876271,14,31113.015458
20.227591,14,31113.79973
10.180303,14,31114.547081
12.775913,14,31115.310189
23.759439,15,31116.073124
25.217609,15,31116.884637
23.507308,14,31117.611781
106.392936,21,31118.673262
28.634218,15,31119.44252
62.164691,18,31120.37905
16.38544,14,31121.162034
52.116314,17,31122.049364
13.560717,13,31122.749086
29.003572,15,31123.520291
88.097792,19,31124.453567
8.030349,13,31125.121139
21.436484,15,31125.905824
33.62185,16,31126.71891
21.187217,14,31127.435646
11.237408,14,31128.181675
11.044186,13,31128.853557
-0.064281,13,31129.526191
19.713026,13,31130.210455
160.824188,25,31131.462293
91.566348,20,31132.581819
1.961404,13,31133.309669
20.837698,14,31134.056746
35.858939,15,31134.840833
16.455088,14,31135.586707
19.03267,14,31136.341528
22.472996,14,31137.045485
9.819088,13,31137.720331
19.530809,14,31138.450364
11.606578,13,31139.100285
4.972836,13,31139.78708
-10.334225,13,31140.486872
38.547915,15,31141.234659
92.018084,20,31142.199077
46.137271,16,31143.007568
66.359398,18,31143.92307
201.305841,27,31145.28438
79.121938,18,31146.272066
39.658411,15,31147.095034
-20.413123,12,31147.711346
17.480459,14,31148.514866
29.088703,14,31149.268276
-0.482363,13,31149.913251
45.055532,16,31150.798506
43.427462,16,31151.60603
64.437602,17,31152.457794
31.371443,15,31153.223178
59.90272,17,31154.057372
70.339634,18,31154.938059
4.947443,13,31155.628876
28.483993,15,31156.387423
32.869267,15,31157.244706
-0.964211,12,31157.866333
21.168881,15,31158.629639
61.410741,18,31159.505388
72.58022,18,31160.433366
79.986301,18,31161.396821
4.034333,13,31162.06734
17.48539,14,31162.769889
23.351153,15,31163.546635
16.32904,14,31164.265857
68.668061,18,31165.153065
49.77836,17,31166.102918
15.40268,14,31166.842674
25.732384,15,31167.614819
19.116142,14,31168.338835
16.928076,14,31169.082267
9.820627,14,31169.795995
38.592583,15,31170.563983
56.799051,18,31171.519644
27.675355,15,31172.278561
136.46881,23,31173.456222
98.787435,20,31174.525612
14.721868,14,31175.235926
6.975656,13,31175.931767
-7.090425,12,31176.5719
19.393896,14,31177.293398
27.236671,15,31178.060855
-2.460244,12,31178.716965
60.044238,17,31179.559075
-9.292234,12,31180.177067
12.277774,14,31180.895871
-8.21665,13,31181.574571
46.608058,17,31182.448889
17.027057,14,31183.19862
24.543745,15,31183.979275
17.086074,14,31184.711785
15.996722,14,31185.418308
47.985364,16,31186.236879
51.305042,16,31187.074013
61.691913,18,31188.001688
36.110202,15,31188.792814
24.511563,15,31189.582179
15.432526,14,31190.30254
44.034153,16,31191.133932
39.277436,16,31192.006732
42.442145,16,31192.825421
135.416002,23,31193.995087
40.258749,16,31194.822167
88.919939,20,31195.839418
-10.19617,12,31196.469805
22.607688,15,31197.231323
134.340098,23,31198.357337
49.96362,17,31199.204651
38.276491,15,31199.990835
9.396663,13,31200.649581
10.635872,13,31201.338515
15.770969,14,31202.106296
43.951861,16,31202.928102
12.290308,13,31203.607394
47.888805,16,31204.427881
8.186929,13,31205.136017
14.585459,13,31205.903979
60.989835,17,31206.848328
36.048539,16,31207.66167
64.318451,18,31208.568733
7.649555,13,31209.236478
64.245531,18,31210.104292
207.646517,29,31211.521661
69.059374,18,31212.437914
120.984644,22,31213.532152
45.152054,17,31214.378031
24.288109,15,31215.218888
69.985582,19,31216.219555
9.509188,14,31216.930851
4.293409,13,31217.615227
10.537931,13,31218.362193
76.33312,18,31219.295737
37.359119,16,31220.125583
81.156967,19,31221.145886
0.13773,13,31221.828008
24.417886,15,31222.651983
-9.294931,12,31223.321616
44.162141,16,31224.173864
0.110527,13,31224.910598
224.607354,29,31226.30905
42.380714,16,31227.182697
65.268174,18,31228.074286
38.866406,15,31228.881681
84.7643,19,31229.875542
64.916963,17,31230.711931
2.25484,13,31231.411139
85.005422,19,31232.341584
15.73685,13,31233.049346
14.858615,14,31233.827978
18.515262,14,31234.536107
27.239538,15,31235.287691
22.376668,15,31236.06946
18.111005,14,31236.82245
19.120181,14,31237.587648
6.688067,13,31238.283151
54.444774,17,31239.148497
4.437322,13,31239.885425
40.353074,16,31240.707921
12.282238,13,31241.384209
41.035012,16,31242.20839
16.900362,14,31242.913872
19.209969,14,31243.608189
17.812896,14,31244.358976
48.934156,16,31245.165279
20.6678,14,31245.929849
5.919997,13,31246.626413
10.985441,14,31247.434403
21.453658,14,31248.177408
41.392559,16,31249.031806
19.175926,14,31249.788578
41.710771,16,31250.627145
24.896252,14,31251.360737
28.894163,16,31252.170146
115.35848,22,31253.241174
17.304326,14,31253.947724
47.141581,16,31254.776256
14.389199,14,31255.521667
4.570376,13,31256.229591
63.193561,18,31257.13693
38.205132,15,31257.917319
23.782034,14,31258.615508
10.178524,13,31259.286918
19.018289,15,31260.120239
12.478111,14,31260.845454
29.570109,15,31261.632189
18.793195,14,31262.380641
14.740054,14,31263.18544
41.69076,16,31264.024063
9.372255,14,31264.790663
27.348959,16,31265.622324
19.183292,15,31266.380902
120.389957,24,31267.575581
116.344333,25,31268.78466
98.779253,21,31269.86848
37.166769,17,31270.745529
140.709266,25,31272.000375
42.774348,16,31272.807246
44.10751,16,31273.678614
30.221717,16,31274.544639
332.552457,38,31276.460576
15.762524,14,31277.185737
29.413621,16,31277.987912
125.762954,22,31279.069126
38.474585,16,31279.890146
26.738937,16,31280.748652
14.769629,16,31281.617722
83.637616,19,31282.640241
37.642096,17,31283.549449
62.084317,18,31284.502896
78.364044,20,31285.560997
39.551464,16,31286.4349
51.571549,18,31287.363382
108.762222,23,31288.484902
94.222257,23,31289.634409
25.293649,17,31290.504334
19.113771,17,31291.36827
219.270274,29,31292.861376
47.854701,16,31293.673105
282.771439,35,31295.347554
62.657116,18,31296.2979
63.471456,19,31297.254414
35.52648,17,31298.114392
14.920083,15,31298.86613
253.032901,34,31300.519879
18.436657,15,31301.284597
39.225305,16,31302.099923
26.506653,17,31302.933297
-4.254611,15,31303.772263
25.080497,17,31304.6747
33.949022,17,31305.504548
33.478537,16,31306.328095
33.087846,16,31307.205344
7.6618,13,31307.868451
15.929912,15,31308.667943
54.552402,18,31309.624588
37.042049,15,31310.413076
93.576381,20,31311.438863
76.304211,20,31312.44808
44.577075,17,31313.329321
85.734383,21,31314.375775
58.795858,21,31315.470726
114.486815,22,31317.4744
15.898331,15,31318.240557
70.352551,19,31319.186422
15.629516,15,31319.970406
44.342423,16,31320.764311
103.233324,21,31321.781748
27.830827,15,31322.588207
26.761831,14,31323.320102
287.585623,34,31324.983552
20.508898,14,31325.735084
82.518825,20,31326.723214
38.446683,16,31327.561035
50.740925,18,31328.4426
18.900564,15,31329.224522
28.11612,15,31330.027479
231.902393,30,31331.513725
-2.79964,13,31332.208081
70.608244,19,31333.190737
-3.683801,13,31333.860771
143.957887,24,31335.014932
50.896311,17,31335.868484
48.379035,17,31336.716674
59.319452,18,31337.655255
70.43162,19,31338.627984
33.578343,15,31339.393705
27.923378,15,31340.179792
66.746295,17,31341.083112
181.525447,28,31342.471072
22.729256,15,31343.301016
66.803357,19,31344.227709
12.898113,14,31344.963305
22.484427,15,31345.775532
310.115106,38,31347.597863
53.871477,18,31348.529505
22.246592,18,31349.439823
3.041594,13,31350.123572
76.873678,21,31351.166585
15.123861,15,31351.919659
31.246498,16,31352.740276
2.967192,13,31353.459867
13.634876,14,31354.26871
8.075637,15,31355.096851
13.988125,14,31355.865009
107.384917,22,31356.957876
22.914665,15,31357.739239
15.040492,14,31358.476631
69.587241,18,31359.42763
305.582404,36,31361.19202
36.217159,16,31361.989813
31.585948,16,31362.800064
83.247388,19,31363.791384
54.477627,17,31364.662207
295.353759,35,31366.440578
1.769042,13,31367.130435
22.222699,15,31367.955174
100.188573,22,31369.085654
83.479298,19,31370.051415
-0.465158,13,31370.725194
81.301221,18,31371.694458
23.180347,15,31372.498412
57.095999,17,31373.359502
41.135559,16,31374.164323
38.607167,16,31374.980557
83.254788,20,31376.028531
35.377082,17,31376.885143
28.413508,16,31377.720239
82.7879,19,31378.699425
41.907806,17,31379.607464
25.603969,16,31380.419244
43.557431,18,31381.33067
37.428614,17,31382.206563
35.014375,16,31383.007059
25.007283,17,31383.849826
66.885479,19,31384.828629
18.039194,15,31385.612464
116.976793,22,31386.729602
67.651249,18,31387.656708
19.56002,16,31388.465591
32.87915,16,31389.290523
3.696548,14,31390.10575
-5.04623,14,31390.863403
76.804497,19,31391.814378
22.418262,15,31392.594772
4.868431,14,31393.347474
0.415904,14,31394.045715
8.045755,15,31394.843063
23.448194,16,31395.731922
58.028416,18,31396.616012
41.832448,17,31397.447465
114.199097,22,31398.596407
-2.581724,13,31399.328669
35.939231,16,31400.174942
45.148537,16,31401.024759
33.414764,14,31401.752022
213.949057,29,31403.243187
390.867345,43,31405.328765
94.054422,20,31406.433095
59.642127,18,31407.361103
25.076488,15,31408.179966
63.372546,17,31409.059035
35.74953,16,31409.86489
249.768085,30,31411.416166
259.112763,32,31412.925931
30.290155,14,31413.650053
2.058041,13,31414.316795
9.574614,13,31414.982517
22.161595,15,31415.792662
59.754046,18,31416.764313
88.559256,19,31417.791507
25.256838,15,31418.563779
33.758266,16,31419.478022
40.092435,16,31420.389334
19.948297,15,31421.195204
31.078528,17,31422.057339
9.032974,13,31422.756672
14.719001,14,31423.529116
45.780218,16,31424.347071
26.448283,15,31425.119919
22.679649,15,31425.90186
21.782378,15,31426.681754
173.706175,27,31427.994221
90.84635,20,31428.992617
21.920061,15,31429.785275
23.457854,15,31430.554354
57.163289,17,31431.461565
30.530375,16,31432.31996
16.005038,14,31433.05983
2.205215,13,31433.749954
15.32178,14,31434.464027
16.238061,15,31435.25829
11.300267,14,31435.99165
84.939266,19,31436.972405
1.487195,13,31437.640169
12.266083,14,31438.370142
-0.638551,13,31439.056944
63.073185,18,31439.976458
239.991747,31,31441.539402
23.596111,15,31442.34175
213.981618,29,31443.731533
137.245098,23,31444.893418
13.054472,15,31445.636096
39.859663,17,31446.492909
62.56683,17,31447.374023
149.640095,27,31448.685638
59.325795,18,31449.579767
22.288818,16,31450.389609
4.845163,14,31451.136684
-10.471617,15,31452.002159
57.434895,17,31452.87153
81.353678,20,31453.87858
12.29794,14,31454.589724
16.709589,14,31455.291723
3.882824,14,31456.024684
114.543451,23,31457.220852
20.514042,15,31458.020758
43.936304,17,31459.019391
91.502785,19,31460.231602
20.866775,15,31461.038166
47.812586,17,31461.901712
64.449877,19,31462.906602
345.939761,37,31464.736557
59.794776,17,31465.581739
113.052616,22,31466.720946
29.832295,16,31467.530383
38.627861,16,31468.361926
3.312759,13,31469.100222
19.03691,15,31469.874642
249.808396,31,31471.512999
137.857861,23,31472.623031
19.465997,15,31473.476509
66.585315,17,31474.34109
23.860598,14,31475.032695
105.896665,21,31476.15921
56.475496,17,31477.056104
18.853455,14,31477.812387
386.685624,41,31479.816035
27.914528,14,31480.5163
77.88772,19,31481.468181
57.693509,17,31482.368895
9.486234,14,31483.100009
11.912062,14,31483.878816
29.10612,15,31484.663039
148.998499,24,31485.971053
61.607614,18,31486.928862
24.30908,16,31487.749669
128.710281,22,31488.897926
62.342732,19,31489.904062
20.537546,15,31490.659236
36.239276,15,31491.453696
22.991757,15,31492.214455
57.870675,17,31493.102908
56.754756,17,31494.04392
83.124289,20,31495.043919
151.689576,24,31496.206354
48.147967,17,31497.059712
24.973452,14,31497.798025
79.491918,19,31498.754382
-0.560323,13,31499.430194
62.042463,18,31500.40242
168.178807,25,31501.63795
127.264995,22,31502.750594
81.188686,19,31503.691454
170.012006,25,31504.999844
59.153717,16,31505.796639
114.420142,22,31506.922817
105.400253,21,31507.937828
127.780994,23,31509.086716
112.271854,21,31510.118724
48.369692,16,31510.926581
57.418241,17,31511.819057
123.440374,22,31512.991729
100.022834,20,31514.025403
34.67652,16,31514.843522
95.68445,19,31516.02571
73.537592,19,31516.990806
84.939509,20,31517.973803
178.976904,26,31519.24869
244.642987,32,31520.896909
92.748409,20,31521.923667
253.199753,31,31523.485942
41.080074,16,31524.292047
59.521632,17,31525.256629
84.408179,19,31526.182365
102.246081,21,31527.252672
106.883528,21,31528.256404
23.247016,15,31529.064017
210.822093,28,31530.452921
28.245922,15,31531.212185
318.124944,37,31533.119936
245.389339,31,31534.616732
24.668865,14,31535.372603
503.146798,46,31537.642038
58.086444,17,31538.485356
14.234448,14,31539.201569
246.269668,31,31540.806647
99.469134,20,31541.816549
264.474975,33,31543.398584
48.259138,17,31544.270878
37.145246,16,31545.073394
61.924586,18,31545.977918
89.788577,20,31546.999004
437.51368,43,31549.077267
56.768282,18,31549.998405
108.568003,21,31551.029701
59.369728,18,31551.956282
46.60259,17,31552.848289
35.898258,16,31553.668144
52.049158,17,31554.524124
126.239212,23,31555.653325
78.298026,19,31556.626037
81.503473,19,31557.61242
79.088952,19,31558.595471
48.325077,16,31559.436392
84.815231,20,31560.431475
83.280073,19,31561.410523
162.039681,26,31562.697335
27.982376,16,31563.543961
46.652464,16,31564.458459
96.837952,20,31565.454967
15.104367,14,31566.163163
60.239539,18,31567.1011
79.456567,19,31568.0122
37.496917,16,31568.916193
103.876163,20,31569.910049
101.249398,20,31570.88469
44.585013,17,31571.822768
89.880302,20,31572.839217
59.36763,17,31573.72166
26.633578,15,31575.782128
74.838574,19,31576.75062
356.592109,38,31578.667189
41.330387,16,31579.493423
26.295372,14,31580.245607
148.566886,25,31581.446735
67.238818,19,31582.44777
56.34744,17,31583.285
18.810876,14,31583.986532
157.195921,24,31585.164607
44.959642,17,31586.020549
134.274024,23,31587.18879
73.681063,19,31588.13159
54.566289,18,31589.022161
74.298471,18,31589.936004
85.035222,20,31590.911595
49.379992,17,31591.792359
147.067961,24,31592.981827
46.404934,16,31593.786149
36.032926,16,31594.581906
40.549269,15,31595.375876
100.798766,21,31596.434852
41.061801,16,31597.236441
70.724005,18,31598.182158
100.631658,20,31599.16025
158.489062,24,31600.346577
26.237015,15,31601.188225
110.060512,21,31602.248449
19.095287,14,31602.998786
50.603413,17,31603.866005
88.004997,20,31604.868236
66.428649,18,31605.751765
51.960761,17,31606.589003
177.379729,26,31607.870492
23.905887,14,31608.609476
117.032382,22,31609.695312
91.987455,21,31610.717649
139.655889,23,31611.860333
56.497728,18,31612.757957
79.874902,20,31613.826425
40.158345,16,31614.643393
53.045475,18,31615.562564
59.149465,17,31616.415855
19.938951,15,31617.162066
110.395972,21,31618.28712
99.873858,20,31619.279141
178.499343,27,31620.609185
19.185159,14,31621.332751
57.879513,18,31622.20575
199.27814,29,31623.626091
61.991437,18,31624.568894
102.975918,21,31625.610663
321.534368,36,31627.402114
73.432351,19,31628.353981
106.142318,21,31629.479213
207.534874,28,31630.85136
295.652535,34,31632.457375
155.558949,25,31633.71239
69.342827,19,31634.695683
80.42713,21,31635.7665
72.78203,19,31636.696162
4.033453,13,31637.363919
281.022683,34,31638.986002
293.933093,33,31640.592079
72.570792,18,31641.486617
10.742115,12,31642.135357
154.233569,24,31643.327811
61.782348,17,31644.1787
46.821263,19,31645.228828
171.354066,26,31646.577323
41.788713,17,31647.482079
64.278993,18,31648.452053
281.638769,35,31650.24434
13.076519,14,31651.026324
143.412022,24,31652.202364
43.486334,16,31653.022493
18.540465,15,31653.888372
148.142109,24,31655.082525
43.218249,16,31655.919964
62.587343,17,31656.829072
93.385199,20,31657.850856
44.500636,17,31658.722029
44.402083,16,31659.636891
112.402234,21,31660.781016
234.090611,31,31662.36219
41.799409,16,31663.166596
256.580663,31,31664.76062
46.239248,17,31665.646436
50.032632,17,31666.502468
55.737225,17,31667.395215
17.568495,14,31668.137981
348.422604,37,31669.916377
13.960255,14,31670.662069
52.695347,17,31671.538221
31.43389,14,31672.274117
70.821428,19,31673.307212
85.860813,19,31674.236184
16.532338,14,31674.937461
47.983176,17,31675.81965
118.101827,23,31676.961558
125.726187,23,31678.100637
366.178841,38,31679.902473
61.82395,18,31680.811369
83.434699,19,31681.734355
56.59565,18,31682.64456
30.563295,15,31683.405429
100.312163,20,31684.434222
150.345368,24,31685.598447
129.43805,22,31686.744045
36.444369,15,31687.529896
49.497376,17,31688.39643
48.563761,17,31689.245477
151.345671,25,31690.48546
112.686609,22,31691.557419
62.578547,19,31692.538151
61.616786,17,31693.481378
7.224928,12,31694.184748
129.811348,23,31695.359785
16.929306,13,31696.035447
42.297903,17,31696.885185
58.562807,17,31697.775856
29.636041,14,31698.52316
64.205141,18,31699.469114
15.846255,14,31700.202773
211.230599,29,31701.736188
91.112619,21,31702.840035
16.126209,14,31703.572044
44.679088,16,31704.406213
229.445063,29,31705.856889
28.784913,14,31706.612724
89.401853,21,31707.695639
389.271517,41,31709.720564
362.032781,39,31711.648588
196.98486,28,31713.007364
47.13414,17,31713.925303
45.314354,17,31714.816301
169.4421,27,31716.18543
289.384093,35,31718.026409
120.140857,23,31719.224751
75.34011,19,31720.210977
68.736923,19,31721.184995
22.3159,15,31721.9741
28.869248,15,31722.774235
66.365403,18,31723.705918
15.105105,14,31724.486822
61.196563,18,31725.388188
42.06918,15,31726.170893
61.669951,17,31727.120311
-14.108921,26,31728.35507
42.668086,17,31729.298373
181.193774,27,31730.655111
50.267756,17,31731.52023
299.708145,34,31733.124164
272.984823,33,31734.838743
127.879475,23,31736.002638
277.562301,33,31737.578551
67.427089,19,31738.544184
46.906214,17,31739.410553
38.833163,16,31740.261253
79.848023,20,31741.262475
68.223964,19,31742.210256
105.903918,22,31743.280739
119.078232,23,31744.430859
52.194666,17,31745.294597
191.246813,28,31746.658477
196.192207,27,31748.021926
162.279576,26,31749.30389
113.613092,22,31750.432885
41.973156,16,31751.278377
86.590592,20,31752.292907
189.988533,27,31753.692515
80.657308,20,31754.693004
90.982642,20,31755.746326
89.355297,21,31756.916877
104.891642,23,31758.120928
44.206951,18,31759.032037
88.66126,20,31760.030833
26.630579,16,31760.913954
28.611695,18,31761.822792
217.311931,29,31763.270972
50.752475,17,31764.150847
50.497982,18,31765.146529
46.440614,18,31766.056103
380.687556,41,31768.023889
98.2253,20,31769.008933
435.515756,44,31771.23686
41.683873,16,31772.12086
32.321817,16,31772.93297
160.075793,25,31774.168534
42.812162,16,31774.964418
31.516724,16,31775.808978
459.458038,46,31778.079142
171.312263,27,31779.375119
62.395595,18,31780.285277
103.986337,21,31781.358866
23.783713,14,31782.108231
446.853183,44,31784.356433
82.931724,19,31785.30136
45.356724,53,31787.871009
80.45673,19,31788.817109
98.916845,21,31789.846076
162.906941,26,31791.152887
92.710215,20,31792.148647
440.693556,43,31794.383301
107.848026,21,31795.398475
29.653654,15,31796.160943
28.059882,27,31797.53746
84.982877,20,31798.588819
116.092973,22,31799.710671
81.785175,20,31800.716584
72.339029,19,31801.656782
1.909989,13,31802.333013
526.166902,50,31804.641385
38.384859,17,31805.468023
228.788917,30,31807.053627
133.758957,24,31808.337942
46.170229,18,31809.240885
206.926021,31,31810.792437
580.945738,55,31813.411875
42.408222,17,31814.267719
193.86449,29,31815.669473
216.824133,31,31817.187693
-255.83417,201,31826.932595
260.244645,33,31830.019368
52.934737,18,31830.937801
27.140449,16,31831.767891
40.002991,18,31832.725706
231.65298,33,31834.343387
150.775497,28,31835.715012
166.329572,27,31837.023271
61.47728,20,31838.029336
270.302196,33,31839.657174
18.639409,14,31840.381499
60.012444,19,31841.308782
60.772831,18,31842.257397
37.29282,17,31843.113588
97.337091,20,31844.083207
46.684058,17,31844.940529
277.769576,36,31846.69777
45.579464,18,31847.616316
349.01967,38,31849.485098
218.60141,30,31850.93553
30.684654,16,31851.833689
74.157282,18,31852.811497
171.467051,27,31854.153222
114.224594,26,31855.441954
235.089247,31,31857.087547
89.110853,20,31858.141895
77.842743,20,31859.157184
64.293765,19,31860.182004
173.683893,26,31861.454113
73.494968,19,31862.407235
-5910.434062,489,31885.349407
55.448671,17,31886.176327
133.776713,24,31887.436932
332.373059,37,31889.245304
