#{"t_start": 1776865388.9570847, "env_id": "None"}
r,l,t
674.912997,61,2783.094716
467.383961,45,2785.172706
427.485022,42,2787.143117
420.819893,40,2788.90074
426.059358,42,2790.813934
603.447874,57,2793.39332
481.537776,45,2795.360652
288.455702,35,2796.908624
458.419885,44,2798.843622
444.876829,43,2800.770939
449.082843,43,2802.666917
451.209532,45,2804.679703
481.57418,45,2806.643306
640.032375,60,2809.294295
463.42257,43,2811.178215
489.865787,45,2813.141897
460.98441,42,2814.957639
629.895618,65,2817.872612
638.888866,59,2820.442838
437.042365,42,2822.332013
457.82037,43,2824.204345
244.295636,30,2825.549904
362.560069,37,2827.240841
439.03417,42,2829.173077
394.878476,41,2830.984871
222.257461,29,2832.278281
302.03454,34,2833.755652
449.671885,45,2835.82306
344.940972,35,2837.371429
582.816582,61,2840.075482
402.881907,39,2841.804361
658.041001,63,2844.660668
644.037853,59,2847.254891
412.141081,40,2849.087035
286.044884,35,2850.617241
330.073641,34,2852.167656
419.450814,41,2853.945806
474.115555,46,2856.023502
614.959717,61,2858.730237
581.394499,61,2861.424185
408.459672,41,2863.178468
633.395141,71,2866.297329
325.719127,41,2868.081287
555.905604,56,2870.546058
602.638006,60,2873.203605
376.849615,37,2874.83863
635.978581,65,2877.683471
559.710455,56,2880.194648
576.057474,64,2883.021094
600.447877,65,2885.968966
574.666719,60,2888.663544
519.483868,62,2891.530099
614.021854,58,2894.16354
638.090464,68,2897.173001
425.314274,43,2899.013999
248.046023,38,2901.157293
597.184085,63,2904.032884
193.797419,28,2905.321621
428.621896,41,2907.139197
249.101571,33,2908.578444
617.106983,63,2911.252973
548.91553,58,2913.781768
335.956118,139,2919.923248
633.345168,72,2923.067425
251.294105,33,2924.513404
34.959414,126,2931.203606
35.634762,96,2935.476811
141.329068,24,2936.513152
460.481512,46,2938.566043
412.41348,40,2940.304739
285.357288,130,2945.904534
477.904411,108,2950.586284
528.030977,56,2953.066471
346.573338,35,2954.5985
239.762063,29,2955.893941
252.032267,30,2957.204592
518.041095,61,2959.8508
554.67737,60,2962.593126
353.140556,37,2964.267665
614.108289,63,2966.991319
623.908525,61,2969.70109
608.570873,68,2972.752524
655.938779,63,2975.509321
519.263765,58,2978.037878
551.548657,63,2980.859668
558.92613,61,2983.550886
567.910972,56,2986.071604
-1041.298113,329,3000.837041
576.949974,57,3003.330923
238.949875,32,3004.749243
624.922949,58,3007.297674
458.446464,47,3009.363304
201.018682,29,3010.652004
601.798155,64,3013.546811
499.027306,46,3015.682228
235.167542,28,3016.925624
668.190104,67,3019.950909
648.410792,57,3022.53024
644.268983,60,3025.216353
243.891483,31,3026.572268
625.110705,64,3029.568168
442.68884,44,3031.636415
238.058905,29,3033.040458
245.164901,30,3034.411025
284.386984,35,3035.949906
626.205042,65,3038.913081
650.333172,58,3041.501781
641.272048,66,3044.459056
462.097589,46,3046.470563
450.933324,43,3048.392139
363.410368,38,3050.184268
602.850414,63,3053.023555
617.278148,61,3055.844105
472.196522,45,3057.890163
622.677104,61,3060.657598
425.98285,42,3062.558419
235.143342,28,3063.767912
255.0167,30,3065.110718
228.705189,29,3066.380481
397.600809,41,3068.342445
409.996827,39,3070.099154
233.979917,27,3071.369997
-107.480039,52,3073.757892
200.178002,26,3074.983999
254.471747,30,3076.423721
615.592549,58,3079.101483
241.72492,30,3080.492872
235.483657,31,3081.936028
413.939996,40,3083.715855
613.366102,55,3086.162562
708.294745,61,3088.873845
696.402375,65,3091.775694
474.1817,44,3093.727864
628.91789,57,3096.412057
657.379337,57,3098.963772
256.239662,30,3100.289356
457.918685,44,3102.261105
224.060857,29,3103.505937
231.973922,32,3104.891794
602.821447,61,3107.623143
675.719626,64,3110.459977
538.25022,53,3112.910392
631.53621,64,3115.776167
375.151934,38,3117.511298
474.609618,45,3119.462232
204.537206,31,3120.809578
465.925465,43,3122.716852
239.09267,31,3124.08152
627.183056,60,3126.845469
553.544363,63,3129.555813
393.983001,39,3131.226434
689.852857,62,3134.050418
443.582549,43,3135.975974
477.791967,45,3138.011736
564.787611,51,3140.271861
613.516298,60,3142.911956
669.171786,67,3145.769211
254.56907,29,3147.068568
429.218791,41,3148.950415
613.983115,59,3152.502691
472.180001,49,3154.688619
669.273452,77,3158.116926
423.974193,42,3159.94441
373.449437,40,3161.769779
163.476754,28,3162.986867
397.777383,38,3164.663772
467.23338,45,3166.664938
716.093138,71,3169.789172
214.134968,26,3170.997611
421.932444,40,3172.824696
446.677871,43,3174.704722
447.064085,43,3176.585807
257.281707,30,3177.889381
715.838578,72,3181.064284
275.975836,32,3182.476179
419.004278,40,3184.231829
705.414217,74,3187.465953
277.054842,32,3188.900705
240.909213,30,3190.177851
-1912.536427,193,3198.668975
485.698167,86,3202.532816
223.077036,29,3203.854649
237.456104,28,3205.076333
556.962667,56,3207.568857
443.595529,41,3209.388287
630.892333,63,3212.14664
448.389649,44,3214.099163
476.127708,45,3216.154305
694.115899,71,3219.238504
454.704557,44,3221.174023
637.822283,69,3224.163799
256.982719,30,3225.511488
304.884361,33,3227.03836
457.585944,49,3229.289836
309.319748,34,3230.840656
229.857503,27,3232.129657
436.358991,44,3234.066897
671.219898,62,3236.768101
693.253718,67,3239.708893
316.805094,36,3241.26579
620.867899,110,3246.041715
451.93196,43,3247.917133
437.099419,43,3249.815351
492.23053,48,3251.881326
478.64548,46,3253.875849
589.54252,62,3256.616045
159.423318,164,3263.922572
393.096907,43,3265.820255
235.070726,28,3267.037346
662.179572,62,3269.774722
447.37645,44,3271.712428
639.002429,61,3274.367418
1014.048845,77,3277.879366
431.071843,41,3279.684308
471.26252,44,3281.672833
508.351677,47,3283.735477
282.216607,34,3285.251325
637.782599,71,3288.323957
415.687788,44,3290.322305
472.948585,47,3292.543002
387.904645,42,3294.400739
653.573379,61,3297.158724
197.29192,69,3300.249624
446.122287,41,3302.141073
220.183924,30,3303.456594
315.854382,33,3304.954717
527.346269,54,3307.331932
477.123798,46,3309.368119
505.033965,95,3313.473922
569.345922,55,3315.988117
648.081981,67,3318.919766
329.139644,36,3320.576952
377.810957,40,3322.461371
252.37656,31,3323.818941
647.705211,66,3326.714275
182.325441,27,3327.943955
204.038444,29,3329.22745
369.662217,36,3330.755964
356.150736,36,3332.371091
598.01546,58,3334.908452
611.802828,72,3338.065576
186.180021,34,3339.544645
398.486374,70,3342.664488
152.167396,27,3343.890392
348.143997,35,3345.48169
303.51634,61,3348.267111
232.833603,31,3349.677075
-2542.064308,341,3364.845686
323.334676,36,3366.440841
360.375993,42,3368.295513
288.353274,34,3369.836003
244.391466,78,3374.440731
351.343201,44,3376.408558
-2241.195049,193,3385.163012
349.012542,42,3387.068691
375.178111,74,3390.274984
398.709097,44,3392.173173
363.766737,43,3394.046263
-205.968988,78,3397.397848
-580.924742,65,3400.310773
243.896783,34,3401.775669
41.262558,48,3403.944654
-2567.083634,125,3409.468035
360.318193,72,3412.649029
645.662705,90,3416.573803
450.166977,79,3420.028337
41.90936,92,3424.079072
324.728792,35,3425.591835
460.48628,47,3427.694543
574.700102,64,3430.479082
273.103152,33,3431.884196
284.026684,36,3433.47352
340.060765,38,3435.165247
253.23425,53,3437.532399
266.37561,33,3438.963519
241.602418,33,3440.452334
-171.121349,129,3446.218078
-404.138675,45,3448.234727
-252.231476,43,3450.142664
212.336185,66,3453.083322
614.296037,65,3455.963147
593.096422,59,3458.598682
132.454542,153,3465.574825
-29.124444,202,3474.744308
54.597383,62,3477.547648
444.105689,44,3479.515262
484.004633,53,3481.90174
142.952286,60,3484.641931
346.874845,38,3486.31628
218.39358,330,3501.103086
309.370452,37,3502.837034
447.734438,47,3504.979039
402.420042,42,3506.9005
-936.086393,199,3515.831154
-2773.506004,247,3526.800651
-5882.381549,823,3563.944563
359.893551,38,3565.604784
156.130555,65,3568.563696
359.503948,47,3570.659195
365.724569,40,3572.523888
373.976732,50,3574.715216
-565.30042,132,3580.543648
357.665827,43,3582.434613
649.43643,69,3585.443851
394.13359,44,3587.370838
277.221292,41,3589.163066
362.244481,202,3599.581989
365.935674,41,3601.419675
350.680623,39,3603.183663
498.07979,98,3607.496502
325.177541,35,3609.025358
382.691944,40,3610.816042
611.048009,62,3613.591557
631.425138,72,3616.881407
466.395356,45,3618.976839
503.113182,84,3622.81238
514.585448,52,3625.125421
277.080162,38,3626.807556
553.036351,57,3629.321739
359.117598,40,3631.07911
523.717294,50,3633.28719
353.915534,39,3635.029677
231.307864,33,3636.442245
350.806685,37,3638.043039
234.330067,32,3639.521458
354.378498,39,3641.286742
260.463392,36,3642.870631
420.001496,44,3644.852859
341.832633,120,3650.078441
480.715653,49,3652.314799
649.417588,69,3655.320939
304.598719,37,3656.936308
265.533115,35,3658.523022
341.387805,38,3660.161953
563.52071,59,3662.77704
593.52831,63,3665.51121
370.786111,40,3667.257259
592.231495,56,3669.704448
-583.601389,161,3676.930154
477.611851,50,3679.158254
291.759417,41,3680.955347
488.431494,47,3683.072113
614.994961,71,3686.248547
512.518779,46,3688.326783
489.269487,47,3690.363411
340.198321,35,3691.877312
684.438551,65,3694.716783
384.087894,40,3696.458447
434.510508,94,3700.57511
245.301634,32,3702.004889
258.907037,34,3703.573268
529.608377,53,3706.011205
365.937464,38,3707.794196
355.888915,39,3709.545274
666.04423,69,3712.641065
362.20215,37,3714.27274
493.377774,46,3716.275096
470.292097,45,3718.244546
448.368402,42,3720.10391
455.554859,43,3721.997178
348.83075,36,3723.625051
203.50008,34,3725.137205
674.061754,61,3727.946932
491.570668,47,3729.998879
328.738467,35,3731.597649
265.50958,35,3733.115307
360.495007,43,3735.053701
573.486432,58,3737.674361
445.084927,46,3739.676414
467.031723,47,3741.831849
460.912014,50,3744.055976
458.686121,47,3746.093466
458.865409,45,3748.126482
476.355024,50,3750.365074
471.323453,50,3752.519018
439.651154,42,3754.333691
462.362619,48,3756.414896
433.00413,45,3758.406095
489.054832,47,3760.456709
486.999879,49,3762.619461
699.687548,65,3765.66615
335.917184,38,3767.394403
449.140903,42,3769.228585
461.001693,45,3771.231746
619.171337,63,3774.132594
530.188736,52,3776.430637
528.03869,49,3778.586375
490.547662,45,3780.588951
349.773336,37,3782.185197
470.61828,45,3784.114644
684.271182,61,3786.803912
477.3519,49,3789.071014
531.84979,50,3791.26399
651.186239,63,3794.029403
499.263861,49,3796.193735
365.306358,35,3797.792015
452.328494,43,3799.717873
646.665731,63,3802.541552
646.615764,65,3805.359024
444.296419,45,3807.308995
451.577002,45,3809.33049
531.523628,49,3811.489794
466.006754,44,3813.43167
522.044611,48,3815.493459
650.887109,61,3818.132972
426.286132,42,3820.030484
490.772413,51,3823.291297
676.898233,69,3826.371914
453.888144,44,3828.280651
502.531809,47,3830.343488
519.648905,50,3832.642065
454.415032,43,3834.485232
505.990815,48,3836.619735
469.740102,44,3838.62904
450.101284,46,3840.620192
426.531681,46,3842.627116
359.648861,91,3846.647631
275.111655,33,3848.140577
434.788863,43,3850.046212
635.896849,68,3853.056675
434.890797,42,3854.897357
448.416437,43,3856.781373
456.860431,43,3858.694711
428.826465,41,3860.48371
482.815633,48,3862.628886
447.625045,43,3864.540408
207.52674,35,3866.043175
446.113994,46,3868.01656
647.351717,66,3870.865478
419.723735,41,3872.629318
432.407909,42,3874.497353
401.482847,40,3876.212694
698.884696,67,3879.133263
473.662508,44,3881.040892
288.331461,35,3882.557836
624.751675,70,3885.567748
499.992017,45,3887.542846
439.985623,41,3889.394278
424.433593,45,3891.440436
456.902818,44,3893.416773
683.102986,62,3896.186306
451.489861,45,3898.247952
649.173334,60,3900.918188
468.619757,47,3903.004933
662.28924,64,3905.792139
427.981516,41,3907.563499
670.001302,61,3910.250511
655.354358,57,3912.706011
463.759,45,3914.693518
669.942724,65,3917.48406
448.316847,42,3919.296153
469.488605,43,3921.153404
471.420431,44,3923.107868
268.499875,32,3924.544425
481.19775,44,3926.461515
644.173174,65,3929.328441
519.745219,49,3931.47182
458.658664,44,3933.47849
443.021714,41,3935.36242
459.049563,42,3937.197709
443.023403,43,3939.084048
657.936159,63,3941.813931
664.191524,64,3944.651855
461.823589,50,3946.878429
450.250901,43,3948.727767
726.900069,65,3951.606659
658.620518,60,3954.281448
730.650294,63,3957.013055
714.233382,66,3959.869463
676.252992,66,3962.843938
685.479473,63,3965.639976
669.219184,67,3968.613115
481.388094,45,3970.597923
451.622319,43,3972.520267
477.887136,45,3974.528367
613.804744,62,3977.275554
298.76947,35,3978.865522
722.880707,63,3981.661727
131.578402,28,3982.930503
490.502164,46,3985.028748
797.280671,66,3987.997175
439.694014,43,3989.880821
476.323717,49,3992.205968
638.903066,61,3995.090992
459.613416,44,3997.101316
624.143156,66,3999.980127
464.282627,46,4001.970428
464.275769,44,4003.97371
635.915836,61,4006.637445
697.007065,65,4009.567047
462.231111,44,4011.502621
280.10334,31,4012.876965
687.371058,63,4015.695546
305.063162,33,4017.178773
323.036195,34,4018.66627
444.796342,43,4020.557638
712.860734,63,4023.283847
634.663848,65,4026.180646
466.599226,45,4028.193446
485.702177,47,4030.2276
483.88518,47,4032.260461
679.706524,64,4035.229822
687.415756,60,4037.856386
441.998368,46,4039.924417
621.576484,63,4042.718307
651.644807,66,4046.582546
482.180936,50,4048.867046
777.399927,68,4051.812811
756.373262,67,4054.770588
642.309198,61,4057.413606
488.652667,134,4063.358105
499.919853,48,4065.450946
642.918152,65,4068.343594
730.121892,63,4071.151559
486.066567,49,4073.302797
638.365381,59,4075.881662
638.512776,64,4078.598236
321.084053,35,4080.142929
592.631647,64,4082.953382
672.978916,62,4085.662754
656.599,68,4088.656218
638.500707,65,4091.540253
660.305517,63,4094.289737
695.996874,62,4097.029191
686.43988,61,4099.759125
620.979407,64,4102.594934
773.388561,66,4105.458717
316.232459,37,4107.058282
618.918762,65,4109.950806
670.043167,59,4112.50909
679.811414,60,4115.142952
717.203225,61,4117.805351
671.893721,63,4120.524792
495.831074,48,4122.598503
705.204206,60,4125.235568
503.925801,48,4127.310806
664.610555,61,4129.971665
622.284064,61,4132.69579
656.526392,62,4135.457795
473.83554,46,4137.445903
356.528416,37,4139.084337
754.971186,65,4141.967129
620.172256,65,4144.839818
671.404625,66,4147.717595
464.531097,45,4149.735168
635.419652,62,4152.473418
642.196433,63,4155.212721
663.247793,64,4158.018778
283.968413,35,4159.5894
542.1264,52,4161.822643
513.199946,51,4164.106724
745.811065,64,4166.916243
540.087949,50,4169.078237
668.67473,64,4171.89738
341.420705,39,4173.695517
291.668753,37,4175.417434
732.281293,64,4178.282866
301.620339,36,4179.82892
553.300173,54,4182.168305
509.462785,50,4184.344051
675.928152,70,4187.745235
286.062443,36,4189.376017
314.724476,35,4190.908505
511.397425,54,4193.266506
636.503126,62,4195.938904
662.277772,68,4198.956383
686.0071,66,4201.788649
714.468303,63,4204.560782
768.406995,69,4207.633226
453.845345,49,4209.761217
336.211575,36,4211.330764
651.035568,66,4214.208177
644.108695,69,4217.176942
504.82521,53,4219.491554
670.423554,61,4222.087727
712.5237,67,4225.020734
724.308188,66,4227.893372
653.585763,63,4230.606443
967.666107,74,4233.811143
689.285533,61,4236.448387
650.585897,61,4239.180889
624.429842,62,4241.846323
-38.365969,48,4243.96684
677.465658,67,4246.92834
459.447759,45,4248.880248
743.065672,65,4251.685048
713.861977,65,4254.521821
621.747814,65,4257.361844
652.508254,64,4260.154649
763.282047,66,4262.976012
717.603277,65,4267.400465
651.434481,62,4270.055003
661.277948,65,4272.893959
-103.314967,49,4275.021862
298.455511,39,4276.761775
657.423614,60,4279.409386
966.432839,73,4282.55444
747.083181,66,4285.501724
743.403915,72,4288.580924
501.110496,51,4290.939481
645.016428,63,4293.737361
659.480474,61,4296.359479
688.70302,64,4299.122591
582.475617,54,4301.512161
658.991701,61,4304.230224
329.934718,37,4305.826313
627.950656,59,4308.372447
332.804781,48,4310.42278
501.96798,52,4312.663958
706.048298,66,4315.552145
309.657881,40,4317.287094
616.442363,59,4319.848114
751.307901,66,4322.75505
699.685937,65,4325.598183
668.247209,66,4328.549057
301.872863,38,4330.188089
293.870708,37,4331.7935
218.584479,31,4333.151582
306.77239,34,4334.668725
311.47144,43,4336.509393
302.54349,37,4338.121265
310.856008,36,4339.702942
740.414133,64,4342.434772
673.631523,62,4345.140901
703.216681,64,4348.056562
712.427097,65,4350.888977
-134.729201,52,4353.119643
769.995403,69,4356.167752
522.029131,52,4358.461003
723.813953,67,4361.38255
-1042.398673,67,4364.330067
456.074653,48,4366.435337
487.786626,51,4368.621054
151.591253,26,4369.790954
748.503716,69,4372.834999
435.441132,67,4375.769295
633.636921,61,4378.399374
670.174424,65,4381.234919
742.315346,65,4384.034431
698.345646,64,4386.800672
1003.81878,74,4390.098188
293.064144,37,4391.732705
766.025133,68,4394.731086
630.091629,63,4397.518569
650.165028,64,4400.257318
762.85023,69,4403.336716
1001.766573,69,4406.366277
364.258334,43,4408.228361
720.558599,65,4411.038215
795.143961,70,4414.155945
337.056203,39,4415.843668
314.017187,43,4417.7418
662.50555,79,4421.103287
320.240026,41,4422.907789
321.02573,41,4424.717448
338.79964,37,4426.354736
473.341194,49,4428.471058
707.846953,61,4431.133457
584.702368,51,4433.324946
707.097208,69,4436.302332
971.41747,65,4439.147347
988.44504,68,4442.164593
1003.727136,72,4445.304598
737.605173,70,4448.354656
143.551742,27,4449.5576
988.654988,72,4452.679934
559.138798,49,4454.76856
775.807779,69,4457.764903
362.293634,55,4460.205531
730.885387,67,4463.13264
387.07113,46,4465.125962
483.722327,53,4467.443787
983.535006,68,4470.369971
987.299453,75,4473.645701
563.372044,53,4475.902557
587.080247,53,4478.18834
727.263745,67,4481.082057
992.986966,71,4485.415302
579.348224,54,4487.726099
314.315362,39,4489.446421
312.627431,40,4491.183488
1004.800949,71,4494.224233
666.55203,60,4496.920991
735.901863,67,4499.913331
787.283248,73,4503.04513
722.471596,63,4505.839459
980.218487,68,4508.781484
408.042434,42,4510.594992
564.02848,57,4513.026645
609.980154,54,4515.40074
975.423618,72,4518.466086
266.397725,32,4519.857219
626.911325,59,4522.441152
549.321264,53,4524.780079
715.158681,66,4527.670742
590.774124,53,4529.973825
670.651636,62,4532.643394
638.140911,60,4535.236695
655.208466,58,4537.756659
991.205812,72,4541.396523
1001.174557,75,4544.662745
758.865467,65,4547.837629
973.890277,69,4551.124987
1003.498916,70,4554.217044
249.382092,52,4556.468055
335.535246,45,4558.468195
968.873547,71,4561.728254
374.495703,41,4563.534303
330.213722,40,4565.345988
966.122099,69,4568.416106
408.207437,39,4570.126377
770.670155,67,4573.127815
641.056162,59,4575.733348
661.084544,79,4579.391875
595.103007,52,4581.714397
542.784667,53,4584.144805
170.573825,26,4585.391096
677.676564,66,4588.433308
695.313627,66,4591.448524
328.455569,40,4593.248411
526.231845,52,4595.587503
739.738096,67,4598.644639
644.644885,59,4601.221932
1009.733935,71,4604.55525
775.193551,71,4607.652143
1003.42737,70,4610.863791
583.233892,54,4613.269848
625.99831,55,4615.723034
690.611456,63,4618.547749
516.662107,48,4620.675646
701.145505,64,4623.578767
1012.162386,70,4626.68494
1021.043074,72,4629.879079
1012.121316,70,4632.943441
645.098717,61,4635.603058
962.165942,72,4638.708395
995.803167,71,4641.821701
997.480682,75,4645.10683
732.305031,71,4648.326125
344.252678,38,4650.067005
639.229558,80,4653.763914
787.540422,72,4656.912728
773.71169,70,4660.04592
599.124437,58,4662.582538
773.14791,69,4665.701314
789.491576,70,4668.763494
1004.437974,76,4672.156412
739.579315,69,4675.177148
137.277887,49,4677.29257
595.95489,55,4679.811801
990.327434,74,4683.13885
1015.280539,67,4686.130364
566.191764,50,4688.335455
654.172257,59,4690.939725
695.251858,62,4693.670546
534.475529,48,4695.852389
809.115693,68,4698.836675
1030.988425,72,4702.047475
999.77786,69,4705.057571
706.143921,65,4709.243938
479.638043,50,4711.500371
1028.616782,76,4714.895363
274.604479,35,4716.422775
553.111613,50,4718.693163
800.89392,67,4721.635089
748.29707,68,4724.600934
836.573933,68,4727.619076
644.977031,56,4730.128007
976.133773,70,4733.224862
1003.430067,68,4736.254102
740.727067,64,4739.103312
672.079518,60,4741.884162
1015.445446,72,4745.110537
978.148967,78,4748.538784
990.337576,71,4751.694413
584.833604,51,4753.939286
672.8625,61,4756.584553
774.593828,67,4759.503883
644.837231,63,4762.262687
639.817501,57,4764.730676
658.863219,65,4767.595827
690.018467,64,4770.395894
780.40775,68,4773.494714
617.824332,59,4776.033219
794.971567,71,4779.15862
622.261516,56,4781.694086
791.200263,67,4784.729686
347.789358,42,4786.655015
588.083966,55,4789.064721
959.911621,66,4791.999777
646.628268,58,4794.642577
596.009719,55,4797.19418
536.872753,49,4799.343276
1030.238052,72,4802.639775
649.78874,62,4805.349633
584.671836,53,4807.70445
621.715739,54,4810.12435
499.15213,49,4812.349173
604.520165,56,4814.786406
670.78964,65,4817.684828
618.056996,58,4820.246557
620.217033,57,4822.715763
642.930604,60,4825.343647
663.719192,63,4828.129307
565.33202,55,4830.626941
606.7177,54,4833.056134
1013.380993,72,4836.220459
978.07496,68,4839.226065
975.866798,72,4842.360284
669.53897,66,4845.311031
576.46114,54,4847.658189
754.119913,66,4850.560907
1005.713127,67,4853.496591
578.996111,54,4855.894061
685.098024,64,4858.790075
1006.462529,72,4862.015737
456.451881,46,4864.051361
961.50551,68,4867.054072
602.601467,55,4869.488455
639.977519,61,4872.15421
666.577385,66,4875.067719
983.888014,68,4878.013288
634.619189,62,4880.68791
634.638577,57,4883.203215
576.925507,53,4885.507242
570.839292,53,4887.924747
995.977911,69,4890.990129
584.213996,54,4893.390542
644.18245,60,4895.991565
599.713229,53,4898.346479
1007.892091,78,4901.840144
754.878097,71,4904.982388
988.082122,73,4908.173808
998.397286,76,4911.463098
998.533501,72,4914.655578
443.635257,44,4916.604837
401.391004,47,4918.670139
700.113681,63,4921.403574
1000.966061,71,4924.660659
567.870621,58,4927.238241
994.238894,73,4930.44869
645.617795,62,4934.982149
606.889036,62,4937.746497
985.310593,71,4940.969876
635.40379,76,4944.27132
990.900786,67,4947.151103
383.78549,43,4949.066235
998.908977,69,4952.167992
594.179877,58,4954.74033
976.947093,71,4958.050437
984.971896,70,4961.489791
808.859377,73,4964.673361
801.418381,72,4967.853111
410.237718,42,4969.702455
823.447027,74,4972.947608
434.682556,48,4975.083081
453.320172,47,4977.172945
810.179498,69,4980.196343
751.358148,69,4983.303066
1017.629815,71,4986.621594
646.569305,60,4989.268414
472.355824,51,4991.527647
1000.286818,71,4994.621208
972.656011,67,4997.586574
591.541652,60,5000.241656
967.197675,72,5003.405584
1000.481367,71,5006.572211
994.207255,69,5009.574405
439.720682,49,5011.706603
988.188637,71,5014.841843
658.735986,63,5017.608764
643.894146,60,5020.301972
718.775325,68,5023.21327
973.62269,70,5026.405985
569.705215,56,5028.890142
346.259183,72,5032.03144
762.424019,74,5035.295811
245.305494,40,5037.059696
516.240565,86,5041.031334
630.755016,61,5043.867215
1000.417762,73,5047.060517
364.937256,45,5049.026247
985.741883,69,5052.18777
372.642169,42,5054.025173
1000.03731,75,5057.331281
1013.854385,72,5060.484393
204.848622,33,5061.911121
976.63179,70,5065.018045
1019.261385,78,5068.482817
995.689109,70,5071.528227
695.584082,65,5074.428383
1009.192262,72,5077.663861
787.553571,69,5080.627576
477.398815,47,5082.690736
1001.883921,71,5085.854861
393.040015,45,5087.878498
136.155971,26,5089.017448
662.469413,58,5091.59043
1002.832796,69,5094.668217
996.736228,68,5097.684365
990.54369,70,5100.765315
1000.762007,70,5104.084879
799.241934,70,5107.216005
973.703678,66,5110.133073
1011.759287,72,5113.275415
454.151818,45,5115.419866
1005.937089,67,5118.395312
987.8405,69,5121.425044
419.140707,46,5123.444319
986.953005,71,5126.550081
1015.896291,70,5129.649056
1021.740829,71,5132.793645
490.496683,52,5135.072473
1018.587784,70,5138.228918
989.613512,70,5141.336194
512.517614,49,5143.521303
1007.638201,67,5146.441242
724.489153,67,5149.400709
369.292948,41,5151.185267
784.106556,68,5154.139456
995.574931,70,5158.51332
995.415217,69,5161.519813
998.430575,68,5164.534144
931.55103,72,5167.783499
472.349206,48,5169.893764
1007.050986,68,5172.916342
1007.636858,68,5175.874847
1020.678626,69,5178.934014
942.505764,74,5182.205115
1005.947029,71,5185.456859
625.611221,56,5187.951429
641.995247,59,5190.500532
979.181887,76,5193.855747
829.109757,70,5196.976278
640.05273,55,5199.389614
459.122419,47,5201.460265
1012.428206,71,5204.592682
801.621172,69,5207.615637
1000.572192,74,5210.976701
384.058194,76,5214.322581
554.78332,52,5216.578924
990.527807,64,5219.444074
643.468037,82,5223.113148
988.266452,73,5226.421503
389.542922,47,5228.61938
815.536172,71,5231.746983
624.823953,59,5234.302217
997.816718,67,5237.327506
994.890381,70,5240.483809
394.14536,48,5242.597717
749.932547,67,5245.636242
1000.913469,67,5248.600823
788.565677,67,5251.528357
656.655965,62,5254.314424
622.027185,55,5256.770271
455.689306,46,5258.737099
486.529681,47,5260.780028
967.293459,72,5263.965384
720.494136,63,5266.779631
1021.239181,70,5269.952494
987.770368,70,5273.048229
994.317984,69,5276.072684
1011.366338,69,5279.115069
980.259598,70,5282.242295
1008.340043,69,5285.250166
985.677913,70,5288.335075
629.969301,80,5291.841048
998.479123,69,5294.869528
965.057762,70,5297.891106
997.371849,73,5301.114497
996.311095,69,5304.117897
1004.386528,70,5307.179698
986.284058,69,5310.258496
999.35445,69,5313.354012
1001.581204,68,5316.364337
116.18312,23,5317.366739
669.799072,61,5320.077263
641.52145,63,5322.922315
719.305648,64,5325.697182
1006.021453,70,5328.811649
999.958118,70,5331.886835
360.31663,43,5333.753376
989.860863,69,5336.815873
127.343577,42,5338.700336
994.383493,67,5341.734548
-484.646891,121,5347.107935
1018.181917,75,5350.400183
998.169439,78,5353.901814
812.932058,68,5356.977078
645.739098,57,5359.539711
977.735677,68,5362.471977
1004.118587,67,5365.436958
1020.946727,70,5368.503354
1018.964047,71,5371.659688
961.297044,66,5374.682373
613.397302,75,5379.584405
980.968711,72,5382.732145
1006.416011,69,5385.763665
686.808061,67,5388.717276
1002.001051,66,5391.62638
989.785056,64,5394.424926
1006.894316,65,5397.266203
706.577707,63,5400.063204
1016.724428,70,5403.192476
1012.440506,69,5406.229072
992.966868,73,5409.421096
213.855437,34,5410.946503
529.904567,53,5413.311636
965.250444,65,5416.160143
983.677036,73,5419.410265
587.87855,56,5421.900553
982.784633,64,5424.818646
451.094433,61,5427.458074
984.923059,63,5430.203023
996.525847,66,5433.247011
956.630806,65,5436.096369
461.965279,46,5438.190588
-1733.088031,111,5443.05825
993.59866,67,5446.093699
700.095269,63,5448.939865
996.307437,72,5452.185091
989.621716,64,5455.084663
980.91819,64,5457.90501
1010.596092,69,5460.933219
963.847901,74,5464.232214
988.535116,69,5467.28635
1007.260998,69,5470.338839
986.468153,69,5473.424669
617.927363,55,5475.856979
711.38661,70,5478.913615
975.70521,68,5481.987033
990.313657,68,5484.927378
1009.824812,76,5488.41081
1012.270968,69,5491.936805
1029.586769,73,5495.185349
1008.376077,71,5498.308887
967.334155,68,5501.356631
-113.022574,61,5504.03434
992.228365,70,5507.159004
602.868222,58,5509.679667
1002.590217,69,5512.745864
975.332317,73,5515.958549
1003.81763,70,5519.090811
991.93787,71,5522.270101
998.826411,70,5525.39694
980.465635,67,5528.386564
1007.557649,74,5531.716859
946.563474,71,5534.863794
987.722358,65,5537.809679
1002.415295,68,5540.847503
487.179977,48,5542.952732
1010.056465,67,5545.889832
642.427971,61,5548.563984
977.411073,65,5551.437172
991.74416,71,5554.599018
669.554498,63,5557.397891
982.69049,63,5560.167793
997.496929,65,5563.062687
949.074412,68,5566.063849
980.01512,69,5569.162893
944.764637,67,5572.087773
942.529636,66,5574.98444
977.325013,71,5578.105444
991.601889,66,5581.033447
974.716474,67,5584.077918
436.725442,45,5586.045076
