#{"t_start": 1776966452.5008118, "env_id": "None"}
r,l,t
38.954972,44,5434.95297
25.51356,31,5436.342857
44.894241,48,5438.491836
88.113774,90,5442.62877
95.1223,89,5446.728786
41.183987,46,5448.940785
57.754606,60,5451.700319
41.945823,47,5453.796643
19.038369,27,5454.988211
63.940121,68,5458.163678
50.724561,56,5460.876165
15.801733,26,5462.118036
12.689324,24,5463.22908
8.785439,25,5464.352734
12.697691,22,5465.320281
35.317421,40,5467.252925
96.735454,93,5471.469176
55.818275,58,5474.142512
57.190175,58,5476.709473
26.369582,36,5478.329911
89.526714,88,5482.263959
34.931061,40,5484.146593
66.884075,74,5488.680295
99.777284,94,5493.00152
63.863782,65,5495.906524
66.697154,72,5499.220951
58.858147,62,5501.932108
93.422786,91,5506.024417
96.223188,91,5510.040996
58.54213,61,5512.752822
12.331271,22,5513.68931
18.755713,28,5514.982974
93.458931,90,5519.05408
96.344848,93,5523.314113
85.341612,85,5527.188311
99.481641,95,5531.466466
42.854245,47,5533.565121
95.739046,91,5537.685341
82.27545,90,5541.74998
99.81755,97,5546.115664
19.050546,28,5547.460792
100.133692,99,5551.983441
102.311915,95,5556.348634
46.339831,50,5558.647165
96.817161,90,5562.834518
95.052777,93,5567.072889
42.855949,48,5569.293164
37.662009,45,5571.31506
48.155664,53,5573.676134
32.505556,39,5575.418532
94.199311,92,5579.564236
54.909828,57,5582.14554
50.748672,55,5584.615976
98.545634,97,5589.021544
97.005351,92,5593.22963
90.749565,86,5597.05313
42.857431,47,5599.189794
65.535919,67,5602.369182
98.219818,93,5606.620551
26.913618,35,5608.204421
97.196327,94,5612.407603
18.313592,26,5613.56464
96.241753,92,5617.599636
19.29005,29,5618.902643
21.647522,27,5620.124167
12.034046,23,5621.147739
60.087612,64,5624.010314
87.692073,94,5628.248728
102.006658,98,5632.627694
90.851171,90,5636.629549
34.61284,40,5638.404785
36.037783,42,5640.255022
65.180914,65,5643.170648
37.837215,43,5645.104032
55.784253,59,5647.697172
96.353048,93,5651.880757
92.707756,88,5655.790513
91.256022,92,5659.909537
36.129774,41,5661.727004
80.29868,85,5665.555517
92.457934,89,5669.539496
92.23259,90,5673.511626
97.359693,98,5677.887101
44.200667,52,5680.329669
89.809022,88,5684.311215
87.687553,86,5688.140067
46.110122,50,5690.360568
88.388551,90,5694.366116
94.493307,96,5698.861667
101.089342,95,5703.25207
87.140818,90,5707.358571
88.697568,85,5711.312227
36.212756,42,5713.256327
92.99748,92,5718.627723
96.361616,93,5722.711423
88.433804,87,5726.689944
27.973577,33,5728.230307
32.38242,39,5729.972724
100.298302,96,5734.290808
93.325206,92,5738.39856
89.749679,89,5742.399132
67.254453,71,5745.54675
31.879549,38,5747.276648
28.490787,35,5748.857603
90.208884,88,5752.771657
69.798966,76,5756.129541
87.735128,91,5760.172081
93.579805,92,5764.307155
50.514359,55,5766.748532
44.106722,49,5768.91493
35.798112,41,5770.6952
84.519061,81,5774.255005
39.292029,43,5776.150903
32.299854,39,5777.875921
91.246333,89,5781.771964
97.955003,100,5786.226964
43.597476,49,5788.432127
35.342895,40,5790.220844
94.831165,92,5794.357082
38.511223,43,5796.323233
93.85988,89,5800.378696
35.276041,41,5802.208935
32.24889,40,5803.9765
42.575315,48,5806.185612
43.500895,49,5808.376995
99.465791,95,5812.572912
95.553073,95,5816.83328
74.445672,80,5820.381787
65.804196,69,5823.470886
40.276687,46,5825.494704
28.393956,34,5827.024082
28.574946,36,5828.666609
73.491269,76,5832.16496
31.956238,37,5833.807447
31.899392,37,5835.478938
92.986728,92,5839.54182
51.87812,59,5842.158616
98.345178,99,5846.584778
88.557566,88,5850.493968
27.162771,32,5851.951907
42.490324,48,5854.076746
27.917282,33,5855.570691
31.626358,37,5857.203621
31.925389,37,5858.837078
76.740818,82,5862.475834
44.028045,49,5864.663927
39.643787,44,5866.617443
38.813474,43,5868.545041
31.954279,37,5870.190288
100.376971,96,5874.495699
36.300362,42,5876.356333
28.286193,35,5877.941091
34.890306,41,5879.783135
35.872102,42,5881.647444
93.220605,93,5885.841738
28.258075,34,5887.431234
31.367735,37,5889.082075
34.943818,39,5890.804775
74.425169,76,5894.160381
35.840967,42,5895.983079
31.745164,37,5897.635705
28.003259,33,5899.089769
28.50586,35,5900.64015
95.91264,92,5904.724233
89.216545,87,5908.526553
35.094239,40,5910.336029
35.993831,43,5912.284065
56.345963,60,5914.910538
70.54922,74,5918.169011
31.778627,38,5919.843767
43.600916,52,5922.129146
81.982095,86,5925.91985
92.57967,90,5929.932458
57.362762,62,5932.686378
88.870388,87,5936.51376
43.843337,51,5939.858101
90.504747,89,5943.829769
53.026443,55,5946.256297
70.988328,73,5949.519386
35.7697,41,5951.331786
95.763939,92,5955.420987
98.609718,95,5959.635269
27.57778,33,5961.072332
50.292124,56,5963.607363
62.489712,66,5966.530898
31.075797,36,5968.158945
42.46006,46,5970.181993
96.279464,98,5974.527691
89.114964,87,5978.352678
38.846227,44,5980.319824
87.820096,87,5984.163779
35.679562,41,5985.996603
31.511404,36,5987.604311
26.43985,34,5989.144146
93.571899,90,5993.05478
32.142103,38,5994.733119
43.20239,48,5996.835848
95.004755,95,6001.032297
46.777554,53,6003.427123
39.402158,44,6005.461139
28.249441,36,6007.083561
85.7959,92,6011.142654
19.09764,28,6012.383202
25.533013,35,6013.926219
70.470541,71,6017.077081
43.340092,48,6019.195099
99.135133,97,6023.475502
93.253663,90,6027.447019
46.669897,51,6029.695894
62.036657,64,6032.54171
90.514069,87,6036.387447
82.354198,82,6040.070406
38.846433,45,6042.035889
44.226582,51,6044.335881
28.469437,36,6045.944767
38.891895,44,6047.880426
79.982072,84,6051.606113
30.653722,35,6053.140907
35.027587,39,6054.862957
31.260386,37,6056.51878
31.775435,37,6058.144171
101.074414,94,6062.276051
47.930285,55,6064.727892
102.757621,99,6069.102412
83.867361,86,6072.895083
52.512691,57,6075.497291
21.774999,27,6076.710584
37.633039,42,6078.591446
67.375098,68,6081.673084
37.127366,45,6083.633919
89.64947,89,6087.569127
43.930372,51,6089.91598
88.887319,88,6094.052827
36.142071,44,6095.997941
47.858049,52,6098.374374
43.153839,48,6100.514785
21.668554,28,6101.797781
100.069689,93,6106.047541
59.067839,60,6108.765436
98.235157,93,6112.96097
32.185056,39,6114.777369
40.514019,47,6116.866942
38.362044,43,6118.796732
100.310496,96,6123.143577
98.00991,95,6127.444522
90.014298,88,6131.383648
49.411745,54,6133.808097
55.13118,58,6136.394342
18.618617,25,6137.542309
25.750141,31,6138.961104
15.924957,24,6139.999274
89.832209,87,6143.878059
35.899739,41,6145.677368
92.16214,88,6149.571849
102.289381,100,6154.06113
100.878547,95,6158.307612
77.344536,78,6161.779362
100.200566,96,6168.361915
55.391447,58,6170.89407
49.396919,52,6173.220696
100.81748,94,6177.394042
40.022623,46,6179.454334
42.242055,46,6181.514032
15.558265,24,6182.620159
18.192584,25,6183.765774
18.892145,26,6184.930429
61.410462,66,6187.809505
36.722644,43,6189.724597
19.539224,27,6190.89618
93.318182,90,6194.873331
31.861866,38,6196.56738
103.03975,102,6201.072605
78.406369,79,6204.571864
71.158537,79,6208.084933
88.917896,89,6212.012425
98.484409,93,6216.21266
97.202643,95,6220.488765
29.741411,37,6222.120102
35.780486,96,6226.410184
85.328755,87,6230.243441
98.397962,94,6234.421259
63.060628,64,6237.240626
33.80391,40,6239.011775
48.050758,51,6241.327517
76.933582,76,6244.837492
44.647645,47,6246.980893
26.309906,33,6248.514245
37.635509,43,6250.462161
50.536951,54,6252.883283
54.968804,59,6255.462213
29.7378,37,6257.201584
19.118147,27,6258.382596
45.069234,50,6260.62556
25.688882,33,6262.050582
22.060028,29,6263.363078
33.796024,40,6265.153684
15.350016,25,6266.248038
48.003303,53,6268.661024
99.675592,95,6272.999184
66.619463,70,6276.205011
22.726652,30,6277.523451
32.829381,39,6279.237507
36.82816,42,6281.083258
39.903136,46,6283.127471
93.56453,90,6287.209388
26.178276,35,6288.789882
22.403295,30,6290.094944
41.229559,44,6292.102868
26.510579,33,6293.578178
33.981358,40,6295.372576
37.771483,42,6297.183303
15.514533,24,6298.337277
36.664645,44,6300.333254
91.039433,87,6304.237978
58.630163,62,6306.97314
46.224168,51,6309.3126
51.503245,56,6311.847141
91.756376,90,6315.878378
34.678769,40,6317.666558
58.217089,59,6320.350663
45.925174,48,6322.485194
42.857822,47,6324.612969
48.0463,53,6326.942061
46.831723,52,6329.481372
89.444621,90,6333.677083
48.990006,52,6335.994596
25.570864,34,6337.499413
50.869776,55,6339.89285
64.552665,66,6342.805479
98.262519,95,6347.0222
57.035772,59,6349.633727
54.649391,57,6352.179276
18.444513,25,6353.276522
40.22371,44,6355.223315
54.653777,58,6357.767196
26.444555,33,6359.269691
9.137515,20,6360.150573
26.099985,33,6361.63266
29.55215,38,6363.339784
61.183805,63,6366.191786
19.07283,29,6367.441073
46.039276,51,6369.7259
97.640851,94,6373.842885
15.56278,25,6374.964787
68.507825,69,6378.042929
29.648453,36,6379.6269
107.955511,105,6384.210133
52.92465,58,6386.786141
44.807937,49,6390.354567
106.167598,101,6394.858776
43.658797,49,6397.040324
95.98389,94,6401.22067
42.397614,48,6403.362743
100.808761,95,6407.53401
100.216346,96,6411.787591
98.733726,94,6415.994495
75.04406,76,6419.317048
25.878915,32,6420.722601
15.834313,23,6421.739517
19.199257,28,6423.030094
71.463697,72,6426.21798
91.824959,89,6430.139949
58.665705,62,6432.887212
54.084227,55,6435.32349
37.814734,43,6437.241214
95.683544,91,6441.267992
100.770617,97,6445.560385
71.430873,74,6448.893764
19.081822,25,6450.000116
99.885641,99,6454.472835
53.61345,57,6457.027715
36.23078,43,6458.960614
96.396912,95,6463.339763
19.17095,27,6464.534177
30.173628,36,6466.162808
19.26892,26,6467.304008
46.222789,50,6469.498041
45.509504,50,6471.783596
45.8247,51,6474.095253
53.491053,55,6476.551414
43.264931,48,6478.683224
34.16517,40,6480.447259
22.492104,30,6481.791572
39.856072,44,6483.799705
99.659726,95,6488.046041
25.450059,31,6489.380388
51.645195,54,6491.738153
50.786593,52,6494.111669
15.685135,24,6495.258554
40.818114,46,6497.252137
61.485198,63,6500.017964
49.216542,54,6502.453817
22.927666,30,6503.781179
45.182644,48,6505.931219
18.344624,25,6507.011537
14.989035,22,6508.011509
26.553226,32,6509.410812
41.770076,45,6511.486535
15.184105,22,6512.491047
42.752585,47,6514.627346
33.058427,41,6516.425418
94.082499,94,6520.700156
35.45433,40,6522.490864
75.739022,80,6526.027348
32.37222,38,6527.765329
34.91136,39,6529.515079
36.138371,42,6531.383061
40.134308,46,6533.49422
42.128651,47,6535.610032
74.387106,78,6539.064362
98.655795,93,6543.310057
47.282053,53,6545.744851
87.246605,88,6549.608754
69.573183,74,6552.915128
93.416272,90,6556.869782
58.17563,63,6559.643893
103.60223,98,6563.995852
59.776463,62,6566.781711
86.457301,88,6570.692235
44.851103,51,6572.980075
62.33144,63,6575.735086
95.161481,90,6579.715712
31.029019,36,6581.348122
27.933773,34,6582.89225
31.297191,36,6584.511353
78.054912,79,6588.025761
22.183067,29,6589.336146
91.763053,87,6593.231852
27.513292,32,6594.644278
28.294198,34,6596.141678
76.863983,77,6599.52978
22.547116,28,6600.786583
60.137082,62,6603.584361
25.407962,31,6604.940696
15.863834,23,6605.964723
63.032229,63,6608.787477
12.33534,20,6609.667013
25.221761,32,6611.062554
14.788773,21,6611.986159
37.380905,43,6614.82362
19.333053,26,6615.970926
25.689736,32,6617.411192
46.468081,51,6619.670337
39.299316,45,6621.702295
44.212465,51,6623.948387
89.999491,87,6627.807868
95.63068,91,6631.771045
23.638566,29,6633.101451
46.205731,51,6635.361116
47.756355,53,6637.694711
31.048699,35,6639.222857
54.895584,61,6641.966286
50.716905,56,6644.426952
92.69317,89,6648.356907
96.68739,93,6652.438748
101.218053,94,6656.64199
31.961595,37,6658.286624
102.391686,96,6662.561135
44.003839,50,6664.782412
93.470419,92,6668.880048
99.555014,94,6673.03102
99.276923,94,6677.1544
31.370318,36,6678.747562
98.63727,92,6682.900644
47.598677,54,6685.323121
80.141053,86,6689.180602
88.321933,85,6692.986047
31.621548,36,6694.570316
74.070698,75,6697.883869
85.99543,87,6701.786166
48.207004,54,6704.212672
28.584577,34,6705.784953
22.924365,28,6707.053198
32.164335,38,6708.763016
38.600059,43,6710.660107
24.310098,30,6712.015843
28.570161,35,6713.604072
28.20887,34,6715.11363
31.099015,36,6716.72086
99.35396,95,6720.960531
34.928593,40,6722.800881
98.939837,95,6727.050148
68.012282,70,6730.399993
85.468342,86,6734.30029
48.374487,54,6736.761018
43.258843,47,6738.901567
31.176275,36,6740.534665
31.866703,37,6742.215195
31.879785,40,6744.020952
20.226143,27,6745.248644
24.606437,31,6746.675113
28.510098,35,6748.252185
28.301235,34,6749.788332
32.17005,38,6751.507207
32.173629,38,6753.26403
24.697701,33,6754.756516
24.006897,30,6756.088582
27.568229,33,6757.57212
35.479024,41,6759.392639
69.05421,72,6762.700625
28.564517,35,6764.27654
70.708998,71,6767.516997
89.599857,87,6771.447525
32.191508,38,6773.191005
32.158585,38,6774.91819
23.976052,30,6776.276601
34.923292,40,6778.091716
35.545913,40,6779.893382
31.98675,37,6781.517794
99.610656,94,6785.800084
67.394274,68,6788.748549
84.555356,85,6792.521011
30.226157,36,6794.143717
36.582509,43,6796.101024
47.811601,52,6798.430914
43.278933,50,6800.640294
28.015114,34,6802.110124
27.925595,34,6803.630175
31.006177,36,6805.210201
34.948333,39,6806.937994
32.272152,38,6808.658854
70.431782,76,6812.117538
87.694434,92,6816.214433
42.847745,48,6818.300943
107.636344,105,6822.864101
61.829222,64,6825.743343
76.500151,77,6829.120872
28.269218,34,6830.641197
35.940833,41,6832.466927
30.73401,35,6833.990819
31.822815,37,6835.618977
43.004341,48,6838.8364
47.325499,53,6841.19343
81.723419,84,6845.015876
28.512974,35,6846.564628
95.68726,94,6850.805036
97.459834,93,6854.910112
89.609541,86,6858.764699
61.767506,66,6861.614792
39.643434,44,6863.535261
35.81859,41,6865.335218
35.906731,41,6867.15246
58.358981,63,6869.891664
83.680112,84,6873.671856
69.778141,74,6877.14228
99.329268,95,6881.433475
97.785673,92,6885.483222
95.058195,90,6889.469577
89.071689,85,6893.171365
35.706872,42,6895.084798
28.268198,34,6896.641942
36.629788,43,6898.572745
32.420897,38,6900.23486
89.528246,87,6904.182754
38.870008,43,6906.085459
35.735251,40,6907.85693
28.263377,34,6909.364671
42.724036,47,6911.471563
53.725889,59,6914.094455
32.139124,37,6915.742653
31.683034,37,6917.395158
32.191172,40,6919.170831
73.66359,77,6922.570239
35.412588,40,6924.353535
99.000372,94,6928.486923
89.275425,86,6932.251531
29.102942,35,6933.848205
88.684129,87,6937.659017
39.714732,44,6939.592208
83.41121,85,6943.370453
52.997093,59,6945.980745
24.087533,30,6947.323747
31.404,36,6948.937908
34.89612,40,6950.725563
74.68266,77,6954.178593
92.315917,90,6958.175629
31.954033,37,6959.824191
28.185125,33,6961.283449
24.084963,30,6962.647821
35.012698,39,6964.430332
43.194575,48,6966.576666
31.466171,37,6968.211091
51.606431,57,6970.772767
24.563597,31,6972.171468
38.580985,43,6974.05875
69.806714,73,6977.311207
51.930151,56,6979.766392
24.726884,31,6981.148345
74.50344,75,6984.473063
40.276931,45,6986.471442
23.632953,29,6987.785407
24.121766,30,6989.116999
32.367105,38,6990.769118
81.826725,82,6994.482721
28.31537,35,6995.997425
35.754181,41,6997.780747
27.15006,32,6999.23461
32.530582,39,7000.970422
27.544797,33,7002.436528
24.652962,31,7003.820738
99.115032,93,7007.868691
92.849979,90,7011.812585
61.562754,65,7014.780992
98.941964,94,7019.104997
81.386974,84,7022.960604
31.608972,41,7024.838527
46.693655,50,7027.073363
103.748337,99,7031.630566
95.322279,90,7035.571739
39.000931,43,7037.435537
31.063641,36,7039.002377
69.396305,74,7042.279649
30.978901,35,7043.822369
71.675155,73,7047.105561
66.568822,68,7050.126559
78.709017,80,7053.771566
27.526664,33,7055.212342
24.393158,30,7056.545731
28.225923,34,7058.038771
44.29654,50,7060.280368
89.207958,89,7066.332526
36.350563,43,7068.258528
98.884373,93,7072.502414
52.561365,56,7075.022633
25.437085,31,7076.397442
15.895863,24,7077.462824
62.771902,63,7080.305037
46.184861,50,7082.561587
60.882405,63,7085.404384
93.456961,91,7089.474592
96.390192,92,7093.547193
43.25102,47,7095.643301
28.219063,33,7097.087867
43.130877,48,7099.193613
96.369203,94,7103.35628
100.113785,100,7107.8553
41.500585,47,7109.933233
12.45968,22,7110.936703
42.894359,46,7113.03564
96.75521,94,7117.164721
72.411412,82,7120.78653
54.597662,58,7123.399029
40.249522,46,7125.48259
28.279354,34,7127.005975
30.616871,35,7128.557573
31.876131,36,7130.175841
27.581565,32,7131.642779
23.702923,29,7132.999271
51.177854,54,7135.442982
93.919857,94,7139.761392
98.868014,92,7143.907567
41.143574,47,7146.147514
72.327698,72,7149.495881
61.822215,64,7152.287848
56.957553,60,7154.934133
95.013846,91,7158.982571
27.09392,32,7160.458932
52.343315,56,7162.943774
65.085707,65,7165.85537
97.669479,92,7169.930378
89.756706,87,7173.830689
88.184958,85,7177.618795
73.442955,75,7180.911249
31.360786,37,7182.639663
27.634254,32,7184.072746
35.876146,41,7185.922193
28.227025,34,7187.412882
39.195801,43,7189.330512
96.696475,92,7193.409216
40.003628,45,7195.428771
82.944339,85,7199.182798
91.666122,88,7203.160936
85.308977,83,7206.887965
93.10399,90,7211.01558
24.33845,31,7212.430836
23.653363,29,7213.694494
30.601815,35,7215.239792
46.71242,51,7217.477305
58.71528,66,7220.458386
85.193637,87,7224.406689
27.529302,33,7225.873712
85.285465,88,7229.893867
88.265463,89,7234.090657
104.972146,97,7238.640641
82.178728,84,7242.433462
66.985427,68,7245.454507
96.729049,92,7249.568446
79.540566,84,7253.274556
59.141617,61,7255.97276
42.103142,46,7258.037653
29.565957,39,7259.77555
35.334993,40,7261.570886
74.757105,76,7264.999257
87.616572,86,7268.86661
62.612176,67,7271.841316
36.423542,43,7273.7538
97.61463,92,7277.864547
92.18478,89,7281.835222
54.43808,58,7284.390815
45.989566,51,7286.615987
95.093527,91,7292.72268
28.287386,34,7294.288907
20.673268,27,7295.516955
35.877577,41,7297.312011
31.463338,37,7298.982598
47.166453,52,7301.294868
45.535477,51,7303.581118
31.064214,37,7305.261814
36.12406,41,7307.233064
86.007137,89,7311.396611
31.100023,36,7312.974252
42.856953,47,7315.073947
100.874534,95,7319.262694
84.300365,88,7323.169271
67.496803,69,7326.28786
39.536307,45,7328.274407
98.692549,94,7332.496903
96.957055,93,7336.643243
70.338189,71,7339.753598
101.211062,96,7344.015195
94.221302,93,7348.092645
98.714082,96,7352.354049
86.063049,85,7356.143117
26.838602,32,7357.551122
26.681077,34,7359.080729
106.688034,100,7363.51419
29.892718,37,7365.169741
58.423084,60,7367.844201
62.052247,66,7370.923029
58.66022,60,7373.556416
74.650436,74,7376.802065
29.718441,37,7378.438301
59.208252,62,7381.186974
80.136133,85,7384.974019
77.694782,80,7388.511234
31.057979,35,7390.069537
24.67776,31,7391.422004
28.363214,35,7392.964724
51.924613,59,7395.60869
103.344472,100,7399.983206
93.832244,91,7403.94935
79.9997,82,7407.560647
36.421874,43,7409.451585
74.082092,77,7412.892189
35.87297,41,7414.715748
27.964914,33,7416.198054
20.86016,28,7417.427682
23.777404,29,7418.708161
24.284253,31,7420.054125
24.725262,32,7421.461111
28.005063,34,7422.983785
23.698438,30,7424.327202
39.219317,43,7426.203727
27.874578,33,7427.682072
35.766787,41,7429.505565
24.302313,30,7430.812002
24.280462,30,7432.128241
28.496789,35,7433.65726
50.043831,56,7436.103984
41.058736,46,7438.164938
32.08983,39,7439.90083
15.81257,25,7440.999603
15.23566,22,7441.969085
11.381496,21,7442.922497
29.383925,37,7444.595224
15.808309,23,7445.58764
9.143915,18,7446.367313
54.874333,58,7448.935755
93.546658,91,7452.909153
88.526103,89,7456.834207
90.172988,88,7460.806502
54.181039,58,7463.383154
67.48642,68,7466.374584
51.330192,56,7468.861946
26.054392,33,7470.302543
12.481559,21,7471.277223
56.901899,64,7474.124201
45.443641,49,7476.322616
47.172751,52,7478.625098
34.608728,40,7480.443419
96.815172,93,7484.564745
50.73503,54,7486.915789
27.173038,33,7488.394371
43.695385,49,7490.5488
28.567508,34,7492.058341
27.175105,32,7493.451344
32.487908,39,7495.184896
31.321159,36,7496.810706
27.117656,32,7498.241993
36.127616,43,7500.139796
73.189,73,7503.469497
21.791254,29,7504.779373
95.49368,92,7508.847995
95.761578,93,7515.35785
50.670949,56,7517.790836
19.593741,27,7518.99147
32.012615,39,7520.701441
51.443282,55,7523.129518
66.390243,67,7526.062813
56.062813,61,7528.794953
35.394595,40,7530.605296
31.557602,38,7532.292898
28.601519,35,7533.918658
35.399484,40,7535.681191
31.730411,37,7537.306912
43.675647,52,7539.567728
39.069106,43,7541.447095
31.322973,36,7543.049717
26.786495,32,7544.452672
23.603725,29,7545.786826
39.329729,45,7547.787201
94.848547,90,7551.799771
93.106717,89,7555.753634
83.010316,82,7559.396899
36.060881,42,7561.291167
31.08436,37,7562.959268
28.61797,36,7564.582002
35.434711,40,7566.374827
20.639049,28,7567.615358
28.211948,34,7569.082543
38.953362,43,7571.040027
31.708521,37,7572.64466
96.199855,92,7576.853666
87.352143,90,7580.883539
30.69344,36,7582.435783
67.816012,76,7585.8364
40.097733,46,7587.88239
34.911508,40,7589.668775
96.295847,95,7593.936228
32.433234,38,7595.644974
96.870582,94,7599.849126
37.83284,43,7601.788734
19.133738,27,7602.965467
37.178545,42,7604.818033
59.997971,64,7607.65711
66.267576,70,7610.815972
46.185711,49,7612.981448
38.580214,43,7614.886397
19.344184,27,7616.115348
26.19337,31,7617.472572
22.95012,31,7618.878812
47.30172,52,7621.251367
29.804422,38,7622.970092
53.028444,55,7625.463579
64.800147,67,7628.487441
26.069367,34,7630.064401
66.433875,66,7633.036452
40.412272,46,7635.098945
25.612338,31,7636.458268
50.396389,53,7638.762517
96.39181,92,7642.935336
42.847543,48,7645.064772
24.312368,30,7646.387018
92.295429,91,7650.458593
59.107892,62,7653.172398
31.86061,37,7654.861015
105.811953,100,7659.405148
101.698179,97,7663.830144
29.475561,36,7665.492959
32.548477,40,7667.329363
85.420743,86,7671.099962
90.190561,88,7675.072953
45.933883,50,7677.292876
32.832182,40,7679.057695
88.542884,85,7682.809493
46.856727,51,7685.116653
27.116922,32,7686.523242
36.589065,43,7688.491156
66.882494,71,7691.731183
24.40627,31,7693.089679
32.242182,38,7694.776832
62.814005,69,7697.818496
34.89398,40,7699.58956
39.262366,45,7701.564293
72.921321,77,7705.022877
39.198139,44,7706.972275
95.772144,91,7711.04194
95.24629,96,7715.443298
76.803057,75,7718.7751
98.738688,99,7723.229501
23.003359,29,7724.496562
36.837254,40,7726.292069
57.746012,59,7728.88426
32.295301,38,7730.592589
80.674528,82,7734.175357
41.225816,47,7736.308913
66.775225,67,7740.676347
102.483487,96,7744.899502
41.64549,46,7746.914747
15.811705,24,7748.025596
26.35638,32,7749.433901
16.123191,23,7750.449776
99.311525,94,7754.653136
26.328997,32,7756.186185
99.467243,94,7760.362424
82.106681,81,7763.976907
71.612755,73,7767.240504
47.52159,50,7769.486768
99.020254,92,7773.632232
103.469934,98,7778.00317
95.266954,92,7782.102426
69.339733,68,7785.158916
41.196303,46,7787.263785
46.696148,52,7789.577327
28.895964,36,7791.137171
15.209333,23,7792.156559
12.512693,20,7793.073247
12.438708,20,7793.984902
12.786377,21,7794.956501
25.513107,34,7796.419796
57.610032,58,7798.992195
18.425124,24,7800.056355
18.771266,25,7801.134968
22.752135,28,7802.393742
35.167341,39,7804.152802
26.105804,31,7805.56124
38.935579,43,7807.444944
38.571778,43,7809.364067
90.699379,91,7813.396605
106.299782,99,7817.767169
42.328342,46,7819.805659
42.31453,47,7821.854714
49.696212,52,7824.141413
91.379711,88,7828.063151
78.648867,83,7831.765301
69.665554,71,7834.950011
72.79624,77,7838.249712
89.805665,91,7842.40425
51.807371,54,7844.740278
48.886056,53,7847.142291
101.953914,96,7851.487864
31.440445,37,7853.161318
57.571313,59,7855.752367
66.994521,68,7858.810878
18.891243,26,7859.96145
44.036169,47,7862.072191
61.420936,64,7864.949174
34.136791,39,7866.660235
50.169896,52,7868.933914
101.209815,95,7873.117326
27.983844,33,7874.58226
73.758564,72,7877.817951
42.00515,45,7879.849946
18.309195,24,7880.921732
37.052522,42,7882.775893
50.819233,53,7885.111308
51.538938,55,7887.589644
98.148662,92,7891.652128
40.346568,44,7893.648008
33.16416,38,7895.322989
58.107174,60,7898.001384
11.379141,18,7898.86716
12.686833,20,7899.728001
36.875403,41,7901.570338
41.359171,45,7903.58179
86.918909,91,7907.622512
70.073279,70,7910.728374
55.781016,58,7913.269919
42.451089,48,7915.491423
25.144136,31,7916.885093
48.483739,55,7919.322931
98.968357,94,7923.554473
49.081094,51,7925.803777
35.02277,39,7927.509138
95.510313,91,7931.53329
92.908574,91,7935.605683
19.038826,26,7936.792632
35.700032,41,7938.645923
31.787115,36,7940.178533
26.813147,31,7941.534022
28.434332,34,7943.129961
38.341701,43,7944.991286
63.643368,64,7947.826777
39.785107,45,7949.801944
67.671787,68,7952.823394
99.883568,95,7957.054228
40.449065,47,7959.129919
92.1735,91,7964.595807
66.683083,67,7967.562827
69.75612,69,7970.660022
99.940893,94,7974.976828
58.344588,62,7977.749808
51.654322,56,7980.207759
49.9199,53,7982.617352
48.816357,51,7984.89964
39.290747,44,7986.833404
36.605905,41,7988.605853
19.20412,26,7989.800139
40.089965,46,7991.832737
46.175393,49,7993.952198
11.743845,19,7994.776805
40.824022,47,7996.845901
19.665508,27,7998.049696
15.751753,24,7999.120338
94.571846,89,8003.018244
53.578096,55,8005.444104
12.66436,21,8006.38445
58.573668,60,8009.028634
63.588678,68,8011.997997
39.928387,45,8014.065622
74.485251,75,8017.349793
91.280644,87,8021.198407
80.13218,87,8025.053478
36.004857,40,8026.796967
23.920202,29,8028.05179
78.450474,80,8031.693292
32.278942,39,8033.447758
85.179815,83,8037.148949
31.8645,38,8038.85852
73.866177,73,8042.038196
27.971947,34,8043.542426
49.642121,54,8045.989443
14.743615,21,8046.917093
12.161284,20,8047.795279
34.354553,41,8049.576096
51.546057,54,8051.964997
99.181251,93,8056.059919
88.867,85,8059.781821
105.600922,103,8064.283532
65.179953,67,8067.277109
34.952841,39,8068.981923
78.519881,79,8072.446727
59.539135,61,8075.234604
72.791431,73,8078.495415
37.003318,43,8080.443776
33.09814,39,8082.170078
25.494129,33,8083.674838
70.546507,72,8086.918444
85.150021,90,8090.89568
32.545499,39,8092.589787
88.319146,90,8096.567778
31.379285,36,8098.19516
94.009376,95,8102.5069
39.946387,45,8104.560185
93.392213,89,8108.514108
84.249082,87,8112.430468
101.181659,96,8116.699898
52.092168,58,8119.256724
35.379507,40,8121.040025
59.026112,63,8123.783901
36.168136,42,8125.684253
92.630976,90,8129.74239
44.341744,50,8131.952145
28.219582,35,8133.514263
62.128252,64,8136.38287
96.798507,91,8140.416316
39.323327,43,8142.321137
39.370539,45,8144.485844
31.915297,37,8146.215798
26.771293,32,8147.661587
20.299105,27,8148.889357
43.487476,48,8151.130372
35.857173,41,8152.983895
46.653686,51,8155.259549
50.258679,54,8157.682559
67.636008,68,8160.687323
65.910782,68,8163.688251
90.863204,89,8167.677998
98.865525,96,8171.952749
99.04399,93,8176.107056
43.867222,50,8178.336796
95.543146,90,8182.350946
23.54733,29,8183.644983
27.588242,33,8185.154054
32.177532,37,8187.640051
28.292169,36,8189.263579
54.566978,59,8191.870701
98.883284,93,8196.112799
47.429938,50,8198.333619
41.897615,45,8200.323569
85.715222,87,8204.194682
96.520258,92,8208.38557
39.385401,45,8210.49657
88.99926,89,8214.524357
